filename,style,texture,brand,occasion,material,fit,body_shape
001653_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
001609_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001729_1.jpg,Streetwear,Plaid,H&M,Party,Cotton,Tight clothes,Rectangle
001731_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001713_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
001694_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
001675_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Hourglass
001725_1.jpg,Formal,Plain,H&M,Work,Leather,Tight clothes,Rectangle
001702_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
001717_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
001690_1.jpg,Formal,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
001720_1.jpg,Streetwear,Plain,Zara,Party,Cotton,Loose fitting,Inverted Triangle
001722_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
001710_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
001684_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
001683_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001674_1.jpg,Streetwear,Plain,Zara,Work,Silk,Loose fitting,Hourglass
001730_1.jpg,Formal,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001733_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001663_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Inverted Triangle
001714_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
001709_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
001711_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Loose fitting,Rectangle
001696_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Inverted Triangle
001719_1.jpg,Formal,Plain,Zara,Work,Cotton,Loose fitting,Inverted Triangle
001665_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Inverted Triangle
001667_1.jpg,Streetwear,Plain,Zara,Party,Leather,Loose fitting,Inverted Triangle
001701_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001697_1.jpg,Streetwear,Plain,Zara,Party,Synthetics,Loose fitting,Inverted Triangle
001676_1.jpg,Formal,Plain,Unknown,Work,Synthetics,Loose fitting,Hourglass
001732_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001686_1.jpg,Streetwear,Plain,Uniqlo,Work,Linen,Tight clothes,Rectangle
001718_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001677_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001716_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
001678_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001721_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
001705_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001673_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
001664_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Inverted Triangle
001695_1.jpg,Streetwear,Plain,Uniqlo,Party,Cotton,Loose fitting,Inverted Triangle
001707_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001693_1.jpg,Streetwear,Plain,Zara,Party,Synthetics,Tight clothes,Inverted Triangle
001712_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
001698_1.jpg,Formal,Plain,H&M,Work,Leather,Tight clothes,Rectangle
001670_1.jpg,Traditional,Plain,Zara,Formal Event,Silk,Tight clothes,Inverted Triangle
001680_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001685_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001681_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001728_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Tight clothes,Rectangle
001715_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001692_1.jpg,Streetwear,Plain,Unknown,Party,Silk,Tight clothes,Pear
001669_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001703_1.jpg,Streetwear,Plain,Zara,Party,Synthetics,Tight clothes,Rectangle
001706_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001668_1.jpg,Streetwear,Plain,H&M,Party,Synthetics,Tight clothes,Rectangle
001672_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001666_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Inverted Triangle
001737_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001800_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001775_1.jpg,Streetwear,Plaid,Adidas,Work,Cotton,Tight clothes,Hourglass
001738_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001734_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
001772_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001777_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Pear
001741_1.jpg,Streetwear,Plain,Zara,Party,Cotton,Loose fitting,Inverted Triangle
001798_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001789_1.jpg,Formal,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
001753_1.jpg,Streetwear,Plain,Zara,Work,Leather,Tight clothes,Rectangle
001762_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Inverted Triangle
001744_1.jpg,Traditional,Plain,H&M,Party,Leather,Loose fitting,Rectangle
001773_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001782_1.jpg,Streetwear,Plaid,Zara,Work,Leather,Tight clothes,Inverted Triangle
001796_1.jpg,Streetwear,Plain,H&M,Party,Leather,Loose fitting,Inverted Triangle
001805_1.jpg,Streetwear,Plaid,Zara,Other,Cotton,Tight clothes,Inverted Triangle
001771_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Rectangle
001787_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
001795_1.jpg,Traditional,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
001785_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Hourglass
001799_1.jpg,Streetwear,Plain,H&M,Work,Leather,Loose fitting,Rectangle
001779_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001739_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Loose fitting,Inverted Triangle
001765_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Hourglass
001764_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Loose fitting,Rectangle
001761_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
001742_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
001752_1.jpg,Casual,Plain,H&M,Work,Linen,Loose fitting,Rectangle
001760_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001763_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001797_1.jpg,Traditional,Plaid,H&M,Party,Cotton,Loose fitting,Inverted Triangle
001783_1.jpg,Streetwear,Plain,Zara,Party,Leather,Loose fitting,Inverted Triangle
001735_1.jpg,Formal,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
001736_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001792_1.jpg,Traditional,Plain,H&M,Work,Silk,Loose fitting,Hourglass
001766_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001740_1.jpg,Formal,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001755_1.jpg,Streetwear,Plain,Uniqlo,Party,Linen,Loose fitting,Rectangle
001807_1.jpg,Traditional,Plaid,H&M,Wedding,Cotton,Loose fitting,Inverted Triangle
001803_1.jpg,Formal,Plain,Zara,Formal Event,Synthetics,Tight clothes,Inverted Triangle
001750_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Inverted Triangle
001756_1.jpg,Streetwear,Plain,Zara,Party,Linen,Loose fitting,Rectangle
001776_1.jpg,Streetwear,Plain,Unknown,Work,Leather,Tight clothes,Pear
001801_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
001751_1.jpg,Traditional,Plaid,H&M,Formal Event,Cotton,Loose fitting,Inverted Triangle
001757_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001774_1.jpg,Streetwear,Plaid,Adidas,Work,Synthetics,Tight clothes,Pear
001759_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001748_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
001791_1.jpg,Streetwear,Plain,H&M,Work,Leather,Tight clothes,Rectangle
001780_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001770_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001790_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
001754_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001794_1.jpg,Formal,Plain,H&M,Party,Synthetics,Tight clothes,Rectangle
001875_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Hourglass
001856_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
001823_1.jpg,Streetwear,Stripes,H&M,Work,Cotton,Loose fitting,Rectangle
001826_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001865_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Hourglass
001869_1.jpg,Streetwear,Plaid,Zara,Work,Linen,Tight clothes,Rectangle
001827_1.jpg,Streetwear,Plain,Zara,Work,Leather,Loose fitting,Rectangle
001868_1.jpg,Formal,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001840_1.jpg,Streetwear,Plain,H&M,Work,Linen,Loose fitting,Inverted Triangle
001871_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001818_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Tight clothes,Rectangle
001821_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
001825_1.jpg,Streetwear,Plain,H&M,Work,Leather,Loose fitting,Rectangle
001855_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Loose fitting,Inverted Triangle
001824_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
001814_1.jpg,Streetwear,Stripes,H&M,Work,Cotton,Loose fitting,Rectangle
001832_1.jpg,Formal,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001816_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
001851_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
001831_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
001829_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
001828_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
001872_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001849_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001845_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
001810_1.jpg,Formal,Plaid,H&M,Work,Cotton,Loose fitting,Rectangle
001809_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Hourglass
001853_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Tight clothes,Hourglass
001863_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001864_1.jpg,Streetwear,Plain,Uniqlo,Work,Linen,Tight clothes,Rectangle
001822_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Loose fitting,Rectangle
001847_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001870_1.jpg,Streetwear,Plaid,Zara,Work,Synthetics,Tight clothes,Rectangle
001812_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
001842_1.jpg,Streetwear,Plain,Zara,Work,Linen,Loose fitting,Inverted Triangle
001838_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001817_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Tight clothes,Rectangle
001808_1.jpg,Streetwear,Plain,H&M,Work,Leather,Tight clothes,Hourglass
001843_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001815_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
001819_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Loose fitting,Rectangle
001811_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Inverted Triangle
001844_1.jpg,Casual,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001820_1.jpg,Formal,Patterned,H&M,Work,Cotton,Loose fitting,Rectangle
001861_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001867_1.jpg,Traditional,Plaid,Zara,Work,Cotton,Tight clothes,Pear
001833_1.jpg,Streetwear,Plain,Uniqlo,Work,Leather,Tight clothes,Rectangle
001860_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001813_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001841_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001858_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001834_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
001836_1.jpg,Formal,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
001862_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001857_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001916_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001892_1.jpg,Streetwear,Plain,H&M,Party,Linen,Loose fitting,Inverted Triangle
001899_1.jpg,Streetwear,Plain,Adidas,Work,Cotton,Tight clothes,Rectangle
001902_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001891_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
001894_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Loose fitting,Inverted Triangle
001934_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Inverted Triangle
001931_1.jpg,Streetwear,Plaid,H&M,Party,Cotton,Loose fitting,Rectangle
001932_1.jpg,Formal,Plain,Zara,Work,Leather,Tight clothes,Hourglass
001913_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001940_1.jpg,Formal,Plain,H&M,Work,Cotton,Tight clothes,Hourglass
001930_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001882_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
001925_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001936_1.jpg,Formal,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001906_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001889_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001927_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001908_1.jpg,Formal,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
001898_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001929_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Hourglass
001877_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001883_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
001915_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
001900_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Rectangle
001909_1.jpg,Formal,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001901_1.jpg,Formal,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001922_1.jpg,Traditional,Plaid,Zara,Formal Event,Cotton,Loose fitting,Inverted Triangle
001881_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
001904_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001890_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001879_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
001878_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001911_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
001893_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
001907_1.jpg,Formal,Plain,Adidas,Work,Cotton,Tight clothes,Rectangle
001939_1.jpg,Formal,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001903_1.jpg,Streetwear,Plain,Uniqlo,Work,Linen,Loose fitting,Rectangle
001937_1.jpg,Streetwear,Plaid,Zara,Work,Synthetics,Loose fitting,Rectangle
001926_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001917_1.jpg,Traditional,Plain,H&M,Party,Cotton,Loose fitting,Inverted Triangle
001896_1.jpg,Streetwear,Stripes,H&M,Work,Cotton,Loose fitting,Rectangle
001919_1.jpg,Streetwear,Patterned,H&M,Party,Cotton,Loose fitting,Rectangle
001914_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001905_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
001923_1.jpg,Streetwear,Plain,Uniqlo,Work,Leather,Tight clothes,Rectangle
001933_1.jpg,Streetwear,Plain,H&M,Party,Synthetics,Tight clothes,Inverted Triangle
001920_1.jpg,Streetwear,Plain,Unknown,Party,Synthetics,Tight clothes,Inverted Triangle
001928_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001880_1.jpg,Streetwear,Patterned,H&M,Party,Cotton,Loose fitting,Inverted Triangle
001897_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
001884_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
001924_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
001977_1.jpg,Streetwear,Plain,H&M,Work,Leather,Tight clothes,Rectangle
001970_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001982_1.jpg,Formal,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001985_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
001947_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001979_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
001957_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Hourglass
001986_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
001948_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001994_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001973_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001981_1.jpg,Formal,Plaid,H&M,Work,Synthetics,Tight clothes,Hourglass
001966_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Hourglass
001962_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Hourglass
001993_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Loose fitting,Inverted Triangle
001964_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Hourglass
001959_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
001974_1.jpg,Formal,Plain,Zara,Work,Leather,Tight clothes,Rectangle
001969_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Hourglass
001972_1.jpg,Streetwear,Plain,H&M,Party,Synthetics,Loose fitting,Rectangle
001988_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001968_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
001997_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
001945_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001960_1.jpg,Streetwear,Plain,Zara,Party,Cotton,Loose fitting,Inverted Triangle
001978_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Loose fitting,Rectangle
001961_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Tight clothes,Rectangle
001965_1.jpg,Formal,Plain,Zara,Work,Linen,Tight clothes,Hourglass
001975_1.jpg,Streetwear,Plaid,Uniqlo,Work,Cotton,Loose fitting,Inverted Triangle
001987_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
001992_1.jpg,Streetwear,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001967_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001941_1.jpg,Formal,Plain,H&M,Work,Silk,Tight clothes,Inverted Triangle
001950_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Loose fitting,Inverted Triangle
001951_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Inverted Triangle
001995_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001991_1.jpg,Formal,Plain,Uniqlo,Work,Synthetics,Tight clothes,Rectangle
001971_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
001983_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001989_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001954_1.jpg,Traditional,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
001944_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
001942_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001976_1.jpg,Streetwear,Plaid,Uniqlo,Work,Cotton,Loose fitting,Rectangle
001990_1.jpg,Formal,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
001943_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
001952_1.jpg,Streetwear,Plain,Zara,Work,Synthetics,Tight clothes,Rectangle
001953_1.jpg,Streetwear,Plain,Adidas,Work,Synthetics,Tight clothes,Rectangle
001949_1.jpg,Streetwear,Plain,Adidas,Work,Leather,Loose fitting,Hourglass
001984_1.jpg,Formal,Plaid,Zara,Work,Cotton,Tight clothes,Rectangle
001963_1.jpg,Formal,Plain,Zara,Work,Synthetics,Tight clothes,Hourglass
002001_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002025_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002019_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Rectangle
002054_1.jpg,Streetwear,Plaid,H&M,Party,Leather,Loose fitting,Rectangle
002044_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002034_1.jpg,Streetwear,Plain,Uniqlo,Work,Linen,Tight clothes,Rectangle
002005_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002058_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Hourglass
002021_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002053_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002031_1.jpg,Streetwear,Plaid,Zara,Work,Cotton,Loose fitting,Rectangle
002043_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002028_1.jpg,Streetwear,Plain,Zara,Work,Leather,Tight clothes,Rectangle
002020_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
002047_1.jpg,Traditional,Plain,Zara,Party,Cotton,Loose fitting,Inverted Triangle
002003_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002009_1.jpg,Formal,Plain,Zara,Party,Synthetics,Tight clothes,Inverted Triangle
002037_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002035_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002052_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Tight clothes,Rectangle
002027_1.jpg,Streetwear,Plain,H&M,Party,Linen,Loose fitting,Rectangle
002057_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002036_1.jpg,Streetwear,Plain,Zara,Work,Leather,Tight clothes,Rectangle
002040_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Loose fitting,Rectangle
002024_1.jpg,Streetwear,Plain,H&M,Work,Synthetics,Tight clothes,Rectangle
002012_1.jpg,Streetwear,Plain,H&M,Work,Leather,Tight clothes,Rectangle
002000_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
001998_1.jpg,Streetwear,Plain,H&M,Work,Cotton,Loose fitting,Rectangle
002050_1.jpg,Streetwear,Plain,Zara,Work,Leather,Tight clothes,Rectangle
002038_1.jpg,Streetwear,Plain,Zara,Party,Synthetics,Loose fitting,Inverted Triangle
002051_1.jpg,Streetwear,Plain,H&M,Party,Cotton,Loose fitting,Rectangle
002022_1.jpg,Streetwear,Plaid,H&M,Work,Cotton,Tight clothes,Inverted Triangle
002061_1.jpg,Traditional,Plaid,H&M,Party,Cotton,Loose fitting,Rectangle
001999_1.jpg,Streetwear,Stripes,Zara,Work,Cotton,Loose fitting,Rectangle
002002_1.jpg,Streetwear,Plain,Zara,Work,Cotton,Tight clothes,Rectangle
002033_1.jpg,Streetwear,Plain,Uniqlo,Work,Cotton,Loose fitting,Rectangle
002030_1.jpg,Streetwear,Plain,Zara,Party,Cotton,Loose fitting,Inverted Triangle
